,mean,std
0,0.7154874451524499,0.08621240283756368
1,96.79486509917531,23.414754496640214
2,90.55465234259329,22.17456641342375
3,10.369777952021682,1.5063436956437657
4,0.6998863642485541,0.0761194179902864
5,13.953206059342788,2.044627367686366
6,8.782132026803497,1.3223236223492034
7,37.86817170383948,5.500072981293944
8,0.927929881518842,0.09524221846622093
9,90.70261018178766,18.766984923689975
10,6.934948866231399,1.0054133073177594
11,131.10567274878954,31.43781286654727
12,1.0362018232687584,0.18465822429821596
13,0.14336317673894586,0.028876906528288487
14,43.74897836001194,15.421697053809838
15,40.46826525984444,14.778527678125329
16,2.2968990725590457,0.6226421518541609
17,0.08692941915160977,0.021106470804827714
18,3.784157069184765,3.0914484027633016
19,2.0392766321412865,0.5554062448811602
20,9.19985713321514,2.3830130514287533
21,0.04072455847491122,0.015537341702682336
22,49.21348091239759,11.405483754918041
23,1.8034581130229255,0.4519282429890062
24,63.93468850988042,21.71657638033093
25,0.33266609307672385,0.09965091170130864
26,0.2976871094482306,0.13217816116984776
27,29.068684685634462,15.5215053781656
28,27.18867862367065,14.516739395461686
29,5.735650476996451,1.3114931942202177
30,0.4344454547758325,0.1116506021254572
31,7.285587236283442,1.7292653767183346
32,4.86644905470266,1.1294315561126813
33,20.46008789033173,4.8384547986374065
34,0.7438578180274723,0.1271346904367841
35,6.022672934849269,15.369630413379962
36,3.647840557632767,0.8686048507966796
37,37.19472082021006,20.663594974188594
38,0.47215667443349885,0.15477038699535078
39,0.9316843030625193,0.10569243987880192
40,247.42055532859797,89.29145245126206
41,227.26476944770238,83.27058893335996
42,16.681090838199516,3.332221486291491
43,0.8637230432272092,0.09691040834573192
44,26.179988377435137,30.236562439597165
45,14.736336846420306,3.1833028125612643
46,66.38939832018092,14.952197481884525
47,0.9810748690935934,0.10036204433233006
48,172.02984403905043,22.93075326215127
49,12.45530019620467,2.756914334799918
50,364.9431493219825,137.40903278430073
51,2.184718581593535,0.6534495859164946
52,0.6664562477466272,0.13681034842591905
53,211.60399960327027,66.16234706682403
54,201.26814969317033,63.76185315294818
55,15.166668363131137,3.5031289827669023
56,0.6925988844361256,0.13597578858394074
57,19.13683387870899,4.2624785821731574
58,13.006610809821385,3.100496155080946
59,54.24245942070007,12.277200645513503
60,0.9101162744633746,0.17690479280215507
61,87.33811327080814,23.198407566146432
62,9.637022445204016,2.1501045232471294
63,279.53278788248235,86.3001689115344
64,1.0064906450438156,0.2368381621511583
65,0.1384720533967846,0.030105065735792136
66,91.82518460048688,31.21370248677611
67,89.06185441952915,30.543725560885427
68,3.62134165631401,0.9896112185263578
69,0.07299436894283899,0.019707487743909964
70,4.699844301082894,2.6371181613250068
71,3.3356924004271855,0.9205927059629742
72,12.416126702241662,3.3472463004941155
73,0.04106800381477667,0.016104941202071954
74,47.10243121711042,13.02707917071651
75,2.2775728972794353,0.6052156558994664
76,123.1557383607975,41.327036296156244
77,0.27686018521758987,0.08993768007655945
78,0.23138761659929338,0.09317674349288829
79,33.7027265658975,16.04134608705495
80,29.13918137132164,13.74197674585669
81,5.877440967670271,1.599013975778072
82,0.41300899091342125,0.10819262869293729
83,7.943736966637849,2.1845868402685977
84,5.0776848423571,1.4222548457834125
85,22.672959691164888,6.467186743187067
86,0.6689174905032524,0.1568849223217393
87,2.2173811074914695,5.999536199391693
88,4.016124055760201,1.1190616127245985
89,44.98444974500217,21.946125015195204
90,0.4660474135754015,0.1395095748459787
91,0.9060181325019541,0.17795959476041542
92,497.50220075642767,171.0823677928916
93,472.80889000171317,163.89987188023943
94,23.8586347299492,5.724030457236373
95,0.8314685162753929,0.1633584320890816
96,33.77386296752628,28.877612270781096
97,21.501197450742204,5.309563398452866
98,88.55857219780468,21.458880734727153
99,0.9519405136348535,0.1847395319400683
100,171.26279206186268,33.691318557710126
101,16.125650236040833,3.9237890960572566
102,689.1829395253219,240.38153084530813
103,2.0673160441479506,0.6546237129433782
104,35.981234268544995,27.088772208588694
105,1.534362110090534,2.3798269209792076
106,21.043554874821456,16.355703596441543
107,8.42918839890764,6.001984726604309
108,34.08210007511564,15.939682818390102
109,2.785696401038441,5.037336704836341
110,13.463691205242595,9.17974008496387
111,7.96969832920632,4.173674423420021
112,23.361451181424034,14.771449620936576
113,0.22120896643516993,1.1719050481231092
114,6.767022612719369,5.244196596210319
115,5.74404694669259,3.548073713370433
116,39.509508058458415,17.441691115968233
117,4.708169155146739,3.3852840261179815
118,23.254421093421026,10.612962055471119
119,7.973033329226719,3.5422537431294305
120,80.70202812224082,75.61325883214721
121,9.698865358512446,10.839876197023578
122,53.90945189570947,49.09773610846979
123,16.884711468069927,15.482343777702102
124,93.93926175823307,46.52450925431058
125,15.554551085223304,18.523176300182044
126,50.697308388705196,29.650637914774077
127,20.472502952494946,11.245236243935945
128,64.26113885850586,53.43689600944117
129,3.187749561825442,7.281262086021732
130,29.447097067750146,24.85450301955903
131,16.53501814682878,13.235029159795017
132,101.50037557819275,48.32526806208348
133,20.683512776247646,12.19983987476326
134,66.61303008185362,31.225888205242192
135,19.33603989584799,9.407631970467124
136,112.00832861115138,111.31532852507132
137,27.899938062543654,28.34469772906763
138,83.19829970469121,80.25921508864529
139,18.696902053985152,18.883955013012624
140,143.44336676198884,74.73507923789185
141,40.52077540424074,35.71961816461844
142,94.3399732291386,51.34244466737921
143,26.19326054478408,14.870015297501482
144,98.21971983184639,93.10239964254015
145,13.28296192823162,21.01103076860691
146,59.811663808028946,54.93379593327163
147,22.45881003006715,20.68753431646351
148,151.20109906039562,76.85412980965273
149,47.62060013441746,25.24849578713694
150,108.37272462111541,52.66308446939067
151,24.22339495121165,12.935739830754729
152,116.1652675829896,115.20625077641401
153,57.18415191808442,55.335309019167056
154,103.73496305860319,102.12637022988987
155,12.407105791422245,13.427466242349642
156,155.70490096596075,81.08039207078424
157,79.55075576874926,53.58736412314338
158,131.12278797628144,68.75622692494323
159,19.53389750355799,11.40152865157431
160,106.9565383550993,107.655012966372
161,36.69292199833955,46.54029611819216
162,87.55060481240457,85.44383861480381
163,17.59972337303623,17.649708061244336
164,156.82134338389363,80.24160561433442
165,84.54080624118708,42.198668837933766
166,138.55141476800546,69.37986162974676
167,16.887020233380728,10.306271136781675
